"name","raw_label","business_type","subcategory","city","state","address","postcode","lat","lon","website_url","instagram_url","email","phone","cuisine_types","description","source","source_url","confidence","staging_status","notes"
"Sabrina Alexandre","Take A Chef NYC roster","private_chef","private_chef","New York","NY","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.9 rating, 52 services; sourced from NYC city page"
"Natacha Gomez Dupuy","Take A Chef NYC roster","private_chef","private_chef","New York City","NY","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.8 rating, 50 services; sourced from NYC city page"
"Kareem Nejame","Take A Chef NYC roster","private_chef","private_chef","Beacon","NY","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.9 rating, 24 services; sourced from NYC city page"
"Misun Kim","Take A Chef NYC roster","private_chef","private_chef","Edgewater","NJ","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.8 rating, 12 services; sourced from NYC city page"
"Robert Ritchie","Take A Chef NYC roster","private_chef","private_chef","New York","NY","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.7 rating, 232 services; sourced from NYC city page"
"Henry Rivera Multi - Cuisine Chef","Take A Chef NYC roster","private_chef","private_chef","New York","NY","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.8 rating, 190 services; sourced from NYC city page"
"Andres Martello","Take A Chef NYC roster","private_chef","private_chef","New York","NY","","","","","","","","","","Marketplace-listed private chef serving the NYC market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/new-york-city","medium","normalized","4.7 rating, 135 services; sourced from NYC city page"
"3-0-Slide","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"3 Island G's Mobile Cuisine","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Chef K Provisions","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Worldwide Bistro","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Che Grill","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"El Orgullo Latino Kitchen","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Arara Street Cuisine","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Cuban Guys","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Bohemian Kitchen","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Adam's Filling Station on Wheels","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"BC Tacos","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Tornado Food","Roaming Hunger Miami list","food_truck","food_truck","Miami","FL","","","","","","","","","","Food truck listed in Miami market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/miami-fl/","medium","normalized","Miami page results 1-21"
"Richeeze","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"The Tropic Truck","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"John Que's Smokeout","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"La Fiesta Mexican Cuisine","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Tacos Gallo Loco","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Go Fusion N Grill","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"G's Taco Spot on Wheels","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Go Beyond The Bowl","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Berlin Food Truck","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Scooter's Sweet Shack","Roaming Hunger Los Angeles list","food_truck","dessert_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Fried Out LA","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"The Lime Truck","Roaming Hunger Los Angeles list","food_truck","food_truck","Los Angeles","CA","","","","","","","","","","Food truck listed in Los Angeles market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/los-angeles-ca/","medium","normalized","Los Angeles page results 1-21"
"Chef Nourish","Gourmet Meal Prep & Customized Delivery in Los Angeles, Orange County & Ventura","meal_prep","weekly_meal_prep","Los Angeles","CA","","","","","https://www.chefnourish.com/","","","323-909-8933","","Chef-prepared meal delivery and customized meal prep in Los Angeles region","website","https://www.chefnourish.com/","high","normalized","Chef-prepared meals; LA, Orange County, Ventura, San Bernardino"
"Ready Meals USA","Ready Meals - Healthy food for a busy lifestyle","meal_prep","weekly_meal_prep","Miami","FL","","","","","https://readymealsusa.com/","","","","","Miami-based meal prep service","website","https://readymealsusa.com/","high","normalized","Miami-based meal prep service"
"Priv?e By The Moon","Live Musical Cabaret Dinner at Priv?e by The Moon | Wynwood Miami","supper_club","cabaret_dinner_club","Miami","FL","2103 NW 2nd Ave","33127","","","","","","","","Intimate supper club experience pairing dining with live cabaret","eventbrite","https://www.eventbrite.com/e/live-musical-cabaret-at-privee-piano-singers-supper-club-wynwood-tickets-1976774733441","medium","normalized","Wynwood Miami supper-club style dinner series"
"Bemb? Supper Club","The Dinner Table with Bemb? Supper Club (Miami)","supper_club","supper_club","Miami","FL","99 NW 49th St","","","","","","","","","","Supper club event listing in Miami","eventbrite","https://www.eventbrite.com/e/the-dinner-table-with-bembe-supper-club-miami-tickets-1811197012019","medium","normalized"
"Infinite P?tisserie","Infinite P?tisserie Dessert Pop-Up | Brentwood Farmers Market","pop_up","dessert_pop_up","Los Angeles","CA","741 S Gretna Green Way","90049","","","","","","","","Handcrafted dessert pop-up by pastry chef Heidi Wilson","eventbrite","https://www.eventbrite.com/e/infinite-patisserie-dessert-pop-up-brentwood-farmers-market-tickets-1979752148971","medium","normalized","Brentwood Farmers Market dessert pop-up"
"Chef B","POP UP DINNER - Chef B is heading to Santa Monica!","pop_up","pop_up_dinner","Santa Monica","CA","","","","","","","","","","Chef-led pop-up dinner event","eventbrite","https://www.eventbrite.com/e/pop-up-dinner-chef-b-is-heading-to-santa-monica-tickets-1378170788929","medium","normalized","Santa Monica pop-up dinner event"
"Chong Kim Ooi","Take A Chef Los Angeles roster","private_chef","private_chef","Thousand Oaks","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 1300 services; sourced from Los Angeles city page"
"Dave Mau","Take A Chef Los Angeles roster","private_chef","private_chef","Orange","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 405 services; sourced from Los Angeles city page"
"Ryan Nagby","Take A Chef Los Angeles roster","private_chef","private_chef","Newport Beach","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","4.9 rating, 125 services; sourced from Los Angeles city page"
"Chris Malstrom","Take A Chef Los Angeles roster","private_chef","private_chef","Los Angeles","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","4.8 rating, 68 services; sourced from Los Angeles city page"
"Jimmy Matiz","Take A Chef Los Angeles roster","private_chef","private_chef","Compton","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","4.9 rating, 62 services; sourced from Los Angeles city page"
"Matthew Lazarchick","Take A Chef Los Angeles roster","private_chef","private_chef","Los Angeles","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","4.8 rating, 44 services; sourced from Los Angeles city page"
"Brenda Backal","Take A Chef Los Angeles roster","private_chef","private_chef","Los Angeles","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 44 services; sourced from Los Angeles city page"
"Benjamin Kalifa","Take A Chef Los Angeles roster","private_chef","private_chef","Los Angeles","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 41 services; sourced from Los Angeles city page"
"Keven Lee","Take A Chef Los Angeles roster","private_chef","private_chef","Beverly Hills","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 26 services; sourced from Los Angeles city page"
"Colleen Johnson","Take A Chef Los Angeles roster","private_chef","private_chef","Long Beach","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","4.9 rating, 18 services; sourced from Los Angeles city page"
"Patryk Puchalski","Take A Chef Los Angeles roster","private_chef","private_chef","Los Angeles","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 12 services; sourced from Los Angeles city page"
"Alex Manos","Take A Chef Los Angeles roster","private_chef","private_chef","Beverly Hills","CA","","","","","","","","","","Marketplace-listed private chef serving the Los Angeles market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/los-angeles","medium","normalized","5.0 rating, 11 services; sourced from Los Angeles city page"
"Tacos El Poblanito","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Wraps & Kebabs","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Aloha Food Truck","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Stuf'd Truck","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Big D's Grub","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Cold Stone Creamery of Bedminster","Roaming Hunger New York list","food_truck","dessert_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Carnivale Donut Bar","Roaming Hunger New York list","food_truck","dessert_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Glazed & Confused - Fresh Mini Donuts - NYC","Roaming Hunger New York list","food_truck","dessert_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"El Asado Mexicano","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Brooklyn Burger","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"The Cheesy Chick","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"The Fried Kitchen","Roaming Hunger New York list","food_truck","food_truck","New York","NY","","","","","","","","","","Food truck listed in New York market roster","roaminghunger_city_page","https://roaminghunger.com/food-trucks/new-york/","medium","normalized","New York page visible list results"
"Cornelius R. Jemison","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Layla Nader","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Pasquale Di Diana","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Andy Suarez","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Rudy Galindo","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Richard Mancini","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Alan Lake","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Lasandra A","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Anna Shoffner","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Benjamin Brittsan","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Alejandro Franco","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Alvin Yu","Take A Chef Chicago roster","private_chef","private_chef","Chicago","IL","","","","","","","","","","Marketplace-listed private chef serving the Chicago market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/chicago","medium","normalized","Sourced from Take A Chef Chicago city page"
"Mariana Ascoli","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Decardios Denson","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Araceli Perez","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Alejandro Barreda Westphal","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Gabriel Boyko","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Melissa Espino-Alba","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Godstime Ebeagbor","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Mike Green","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Chef Asfran","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Jewel Tysz","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Joshua Dean","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Satandria Winston Chef Winston","Take A Chef Houston roster","private_chef","private_chef","Houston","TX","","","","","","","","","","Marketplace-listed private chef serving the Houston market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/houston","medium","normalized","Sourced from Take A Chef Houston city page"
"Alexander Fioroni","Take A Chef Dallas roster","private_chef","private_chef","Dallas","TX","","","","","","","","","","Marketplace-listed private chef serving the Dallas market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/dallas","medium","normalized","Sourced from Take A Chef Dallas city page"
"Cinnamon Applegate","Take A Chef Dallas roster","private_chef","private_chef","Dallas","TX","","","","","","","","","","Marketplace-listed private chef serving the Dallas market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/dallas","medium","normalized","Sourced from Take A Chef Dallas city page"
"Lerisa Smith","Take A Chef Dallas roster","private_chef","private_chef","Dallas","TX","","","","","","","","","","Marketplace-listed private chef serving the Dallas market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/dallas","medium","normalized","Sourced from Take A Chef Dallas city page"
"Eloisa Schessler Eloisa","Take A Chef Dallas roster","private_chef","private_chef","Dallas","TX","","","","","","","","","","Marketplace-listed private chef serving the Dallas market","takeachef_city_page","https://www.takeachef.com/en-us/private-chef/dallas","medium","normalized","Sourced from Take A Chef Dallas city page"
